ds,reservoir,province,rainfallsince,avgrainfall1971_2000,capacity_hm3,stored_hm3,variation24h_hm3,weekchange,yearchange,fillingpcttoday,weekago,yearago,avgreserve5yrs_hm3
2015-01-01,arenoso,cordoba,228.1,267.2,167.0,132.28,0.0,0.19,-6.32,79.21,79.1,82.99,
2015-01-01,bembezar,cordoba,289.2,315.5,342.1,290.57,-0.61,-3.71,26.61,84.94,86.02,77.16,
2015-01-01,guadalmellato,cordoba,259.4,291.0,146.6,108.72,0.0,0.02,-0.46,74.16,74.15,74.47,
2015-01-01,guadanunno,cordoba,316.7,334.3,1.6,1.44,-0.01,0.0,0.43,90.24,90.0,63.13,
2015-01-01,iznajar,cordoba,206.5,276.9,981.1,811.21,0.47,4.22,-30.71,82.68,82.25,85.81,
2015-01-01,la brenna,cordoba,275.8,279.7,823.0,711.81,0.0,0.0,-41.89,86.49,86.49,91.58,
2015-01-01,martin gonzalo,cordoba,249.0,286.4,17.8,15.38,-0.02,-0.06,1.78,86.39,86.74,76.4,
2015-01-01,puente nuevo,cordoba,311.4,292.2,281.7,242.9,0.0,0.18,8.8,86.23,86.16,83.1,
2015-01-01,retortillo,cordoba,348.2,337.5,61.2,53.21,0.05,0.29,4.12,86.95,86.47,80.21,
2015-01-01,san rafael de navallana,cordoba,262.4,269.4,156.5,144.81,0.0,0.0,17.64,92.53,92.53,81.26,
2015-01-01,sierra boyera,cordoba,250.1,245.0,40.9,36.02,0.0,0.18,4.69,88.08,87.63,76.6,
2015-01-01,yeguas,cordoba,235.3,256.7,228.7,198.83,0.0,0.17,7.35,86.94,86.86,83.73,
2015-01-01,canales,granada,156.9,180.4,70.0,41.98,-0.04,-0.35,3.84,59.97,60.47,54.49,
2015-01-01,colomera,granada,153.2,241.8,40.2,32.13,0.0,0.05,-4.23,79.92,79.8,90.45,
2015-01-01,cubillas,granada,169.3,173.8,18.7,16.77,0.0,-0.07,-0.22,89.69,90.05,90.86,
2015-01-01,el portillo,granada,126.7,194.6,32.9,23.65,0.04,0.14,-5.96,71.88,71.46,90.0,
2015-01-01,francisco abellan,granada,89.9,133.7,58.2,36.86,0.03,0.18,-5.3,63.33,63.02,72.44,
2015-01-01,los bermejales,granada,135.9,280.3,102.6,78.0,0.05,0.47,-9.3,76.02,75.57,85.09,
2015-01-01,negratin,granada,138.8,152.8,567.1,403.92,0.0,0.0,-27.1,71.23,71.23,76.0,
2015-01-01,quentar,granada,173.1,180.9,13.5,10.14,0.03,0.17,-2.1,75.13,73.85,90.67,
2015-01-01,san clemente,granada,108.8,163.3,117.9,25.63,-0.01,-0.05,-4.68,21.74,21.78,25.71,
2015-01-01,aracena,huelva,394.9,377.4,126.8,115.65,-0.27,-1.52,4.92,91.21,92.41,87.33,
2015-01-01,zufre,huelva,330.8,359.9,175.3,164.78,-0.27,-1.94,5.64,94.0,95.11,90.78,
2015-01-01,aguascebas,jaen,295.4,260.0,6.4,4.37,-0.01,-0.08,0.0,68.27,69.53,68.28,
2015-01-01,dannador,jaen,203.4,251.7,4.1,2.62,0.0,-0.01,-0.14,63.86,64.15,67.32,
2015-01-01,giribaile,jaen,200.5,195.2,475.1,326.95,0.19,1.47,-57.95,68.82,68.51,81.01,
2015-01-01,guadalen,jaen,174.5,209.2,168.0,119.34,0.0,0.1,-7.47,71.04,70.98,75.48,
2015-01-01,guadalmena,jaen,179.6,245.5,346.5,295.23,-0.02,-0.24,-0.95,85.2,85.27,85.48,
2015-01-01,jandula,jaen,208.8,218.7,322.0,227.84,0.05,0.43,-23.04,70.76,70.62,77.91,
2015-01-01,la bolera,jaen,189.1,252.7,53.2,19.82,0.0,-0.01,-3.96,37.25,37.27,44.7,
2015-01-01,la fernandina,jaen,174.5,235.9,244.5,174.05,-0.01,-0.07,-16.93,71.19,71.21,78.11,
2015-01-01,quiebrajano,jaen,232.7,289.1,31.6,23.42,-0.03,-0.2,-2.0,74.1,74.75,80.44,
2015-01-01,rumblar,jaen,172.6,215.6,126.0,91.16,0.0,-0.01,10.56,72.35,72.36,63.97,
2015-01-01,tranco de beas,jaen,290.7,309.0,498.2,362.82,0.07,0.86,-17.9,72.83,72.65,76.42,
2015-01-01,vadomojon,jaen,153.1,207.6,163.2,115.56,0.0,0.0,-8.23,70.81,70.81,75.85,
2015-01-01,viboras,jaen,222.7,222.7,19.1,8.89,0.0,-0.03,0.2,46.55,46.7,45.5,
2015-01-01,cala,sevilla,336.4,345.7,58.8,42.93,0.0,-0.43,16.21,73.02,73.74,45.44,
2015-01-01,el agrio,sevilla,316.6,318.5,20.3,15.76,0.03,0.16,0.42,77.62,76.85,75.57,
2015-01-01,el pintado,sevilla,360.6,335.5,212.8,174.93,0.18,-0.45,10.32,82.21,82.42,77.35,
2015-01-01,gergal,sevilla,304.6,288.9,35.0,35.27,-0.68,-0.03,5.29,100.78,100.86,85.66,
2015-01-01,huesna,sevilla,428.5,308.8,134.6,105.06,8.14,0.12,11.13,78.05,77.96,69.78,
2015-01-01,jose toran,sevilla,370.9,340.2,113.2,97.85,0.01,0.29,3.18,86.44,86.18,83.63,
2015-01-01,la minilla,sevilla,309.2,345.6,57.8,50.84,0.27,-0.81,4.5,87.96,89.36,80.17,
2015-01-01,melonares,sevilla,332.8,316.9,185.6,176.17,0.0,3.45,13.44,94.92,93.06,87.68,
2015-01-01,puebla de cazalla,sevilla,233.5,241.4,73.7,34.33,-0.02,-0.12,-17.22,46.58,46.74,69.95,
2015-01-01,torre del aguila,sevilla,267.8,258.4,64.4,36.1,0.0,0.0,4.36,56.06,56.06,49.29,
2015-01-01,beninar,almeria,110.3,236.3,61.68,4.09,0.02,0.12,-4.48,6.63,6.44,13.89,
2015-01-01,cuevas de almanzora,almeria,34.1,104.7,161.3,21.78,0.01,0.04,-3.64,13.5,13.48,15.76,
2015-01-01,charco redondo,cadiz,359.1,544.2,81.6,45.09,-0.1,-0.57,-18.4,55.26,55.96,77.81,
2015-01-01,guadarranque,cadiz,360.9,454.0,87.7,74.84,-0.06,-0.3,10.84,85.34,85.68,72.98,
2015-01-01,beznar,granada,122.4,203.7,52.9,40.11,-0.04,-0.19,-1.77,75.82,76.18,79.17,
2015-01-01,rules,granada,146.2,241.3,110.8,78.29,-0.03,-0.07,6.17,70.66,70.72,65.09,
2015-01-01,conde de guadalhorce,malaga,173.7,220.8,66.5,48.95,-0.03,0.2,5.68,73.61,73.31,65.07,
2015-01-01,el limonero,malaga,178.1,230.4,24.7,7.58,0.0,0.01,-2.05,30.68,30.65,38.99,
2015-01-01,casasola,malaga,145.6,231.0,23.45,9.88,-0.01,-0.05,-1.06,42.12,42.35,46.65,
2015-01-01,guadalteba,malaga,140.0,216.2,153.3,115.32,-0.12,-0.35,-25.56,75.22,75.45,91.9,
2015-01-01,guadalhorce,malaga,140.0,215.3,125.7,104.51,0.03,-0.14,-6.75,83.14,83.25,88.51,
2015-01-01,la concepcion,malaga,323.1,387.3,61.9,43.61,0.11,1.01,10.3,70.46,68.82,53.81,
2015-01-01,la vinnuela,malaga,168.8,294.9,165.4,113.02,-0.08,-0.26,-21.82,68.33,68.49,81.52,
2015-01-01,andevalo,huelva,273.3,350.6,634.4,619.64,-0.31,0.09,69.76,97.67,97.66,86.68,
2015-01-01,chanza,huelva,217.6,269.4,341.4,273.79,0.16,-0.47,30.0,80.2,80.33,71.41,
2015-01-01,corumbel bajo,huelva,382.0,314.1,18.0,16.96,0.0,0.0,4.46,94.24,94.22,69.44,
2015-01-01,jarrama,huelva,274.7,398.9,42.6,42.69,-0.03,-0.07,8.39,100.21,100.38,80.52,
2015-01-01,los machos,huelva,429.3,303.2,12.0,7.38,0.01,0.04,2.68,61.53,61.17,39.17,
2015-01-01,piedras,huelva,361.8,298.1,59.5,38.51,-0.2,0.19,7.14,64.72,64.4,52.72,
2015-02-01,arcos,cadiz,433.4,396.9,14.6,12.9,-0.09,-0.37,0.14,88.37,90.89,87.4,
2015-02-01,almodovar,cadiz,595.8,796.2,5.7,4.6,0.02,0.05,0.32,80.72,79.82,75.09,
2015-02-01,barbate,cadiz,409.2,677.4,228.1,169.69,0.0,0.0,4.64,74.39,74.39,72.36,
2015-02-01,bornos,cadiz,424.5,386.0,200.2,140.12,0.5,1.82,-3.37,69.99,69.08,71.67,
2015-02-01,celemin,cadiz,437.4,656.9,44.8,38.08,0.09,0.19,35.01,85.0,84.58,6.85,
2015-02-01,guadalcacin,cadiz,463.9,597.9,800.3,614.53,0.0,-1.03,-6.64,76.79,76.92,77.62,
2015-02-01,los hurones,cadiz,468.1,556.8,135.3,102.0,2.39,3.15,6.4,75.39,73.06,70.66,
2015-02-01,zahara,cadiz,367.1,516.4,222.7,204.96,0.78,1.0,7.58,92.03,91.59,88.63,
2015-02-01,arenoso,cordoba,245.1,341.9,167.0,133.37,0.06,0.32,-10.75,79.86,79.67,86.3,
2015-02-01,bembezar,cordoba,332.0,403.3,342.1,295.01,0.23,1.34,19.94,86.23,85.84,80.41,
2015-02-01,guadalmellato,cordoba,295.4,371.5,146.6,109.01,-0.04,-0.3,-2.07,74.36,74.56,75.77,
2015-02-01,guadanunno,cordoba,374.3,425.0,1.6,1.45,0.01,0.01,0.04,90.46,90.0,88.13,
2015-02-01,iznajar,cordoba,250.8,354.9,981.1,833.61,1.58,5.82,-30.08,84.97,84.37,88.03,
2015-02-01,la brenna,cordoba,314.0,356.7,823.0,714.28,0.35,0.71,-50.25,86.79,86.7,92.9,
2015-02-01,martin gonzalo,cordoba,285.1,363.7,17.8,15.21,0.04,0.02,0.63,85.45,85.34,81.91,
2015-02-01,puente nuevo,cordoba,359.0,376.4,281.7,245.51,-0.18,0.38,7.22,87.15,87.02,84.59,
2015-02-01,retortillo,cordoba,404.8,432.4,61.2,55.1,0.1,0.35,3.41,90.03,89.46,84.46,
2015-02-01,san rafael de navallana,cordoba,303.2,342.9,156.5,145.98,-0.1,0.58,12.62,93.28,92.91,85.21,
2015-02-01,sierra boyera,cordoba,283.4,319.8,40.9,37.79,0.0,0.24,3.37,92.39,91.81,84.16,
2015-02-01,yeguas,cordoba,270.8,326.4,228.7,199.79,2.02,1.63,-5.19,87.36,86.65,89.63,
2015-02-01,canales,granada,246.9,233.2,70.0,41.64,0.9,0.74,3.32,59.48,58.43,54.74,
2015-02-01,colomera,granada,209.2,309.7,40.2,32.83,0.11,0.23,-2.74,81.67,81.09,88.48,
2015-02-01,cubillas,granada,214.4,219.2,18.7,16.93,0.03,0.01,0.24,90.56,90.48,89.25,
2015-02-01,el portillo,granada,207.1,253.2,32.9,28.13,4.0,4.1,-1.97,85.52,73.04,91.49,
2015-02-01,francisco abellan,granada,130.4,172.6,58.2,37.82,0.2,0.38,-5.68,64.98,64.33,74.74,
2015-02-01,los bermejales,granada,170.5,362.3,102.6,80.24,0.15,0.58,-10.44,78.2,77.64,88.38,
2015-02-01,negratin,granada,162.2,203.0,567.1,404.29,0.0,0.0,-33.09,71.29,71.29,77.13,
2015-02-01,quentar,granada,281.6,232.0,13.5,11.43,0.42,0.64,0.19,84.68,79.93,83.26,
2015-02-01,san clemente,granada,153.3,212.8,117.9,25.83,0.27,0.38,-6.3,21.91,21.59,27.25,
2015-02-01,aracena,huelva,440.1,505.1,126.8,113.52,0.17,-0.09,1.14,89.53,89.6,88.63,
2015-02-01,zufre,huelva,378.7,471.1,175.3,162.3,-0.18,-1.1,1.63,92.59,93.21,91.65,
2015-02-01,aguascebas,jaen,400.2,328.4,6.4,5.01,0.49,0.92,-1.41,78.26,63.91,100.31,
2015-02-01,dannador,jaen,233.8,318.8,4.1,2.58,0.05,0.03,-1.58,63.0,62.2,101.46,
2015-02-01,giribaile,jaen,233.9,248.6,475.1,335.13,1.5,2.99,-84.3,70.54,69.91,88.28,
2015-02-01,guadalen,jaen,201.7,264.8,168.0,121.29,2.05,2.16,-25.03,72.2,70.91,87.1,
2015-02-01,guadalmena,jaen,227.8,310.9,346.5,296.25,1.5,1.77,-14.19,85.5,84.99,89.59,
2015-02-01,jandula,jaen,239.9,275.0,322.0,230.92,0.32,1.23,-23.43,71.72,71.33,78.99,
2015-02-01,la bolera,jaen,299.2,336.9,53.2,24.81,2.82,5.26,-10.12,46.64,36.75,65.66,
2015-02-01,la fernandina,jaen,216.6,296.2,244.5,174.54,0.46,0.69,37.69,71.39,71.1,55.97,
2015-02-01,quiebrajano,jaen,312.1,379.4,31.6,22.79,0.12,-0.04,-2.89,72.13,72.25,81.27,
2015-02-01,rumblar,jaen,187.0,271.2,126.0,91.47,0.21,0.37,3.83,72.59,72.3,69.56,
2015-02-01,tranco de beas,jaen,387.8,400.8,498.2,377.78,7.44,12.15,-30.25,75.83,73.39,81.9,
2015-02-01,vadomojon,jaen,191.0,263.7,163.2,115.88,0.0,0.0,-13.1,71.0,71.0,79.03,
2015-02-01,viboras,jaen,264.3,287.6,19.1,9.28,0.09,0.12,-0.28,48.56,47.96,50.05,
2015-02-01,cala,sevilla,392.6,459.6,58.8,42.36,0.04,-1.04,11.92,72.04,73.81,51.77,
2015-02-01,el agrio,sevilla,384.7,422.4,20.3,15.77,0.01,0.12,-1.19,77.69,77.09,83.55,
2015-02-01,el pintado,sevilla,396.8,438.0,212.8,182.0,0.22,1.48,10.72,85.53,84.83,80.49,
2015-02-01,gergal,sevilla,367.4,367.3,35.0,35.38,0.11,-0.02,2.88,101.07,101.14,92.86,
2015-02-01,huesna,sevilla,499.8,398.9,134.6,109.09,0.05,0.51,8.96,81.04,80.67,74.39,
2015-02-01,jose toran,sevilla,442.5,438.2,113.2,100.84,0.13,0.58,4.75,89.08,88.57,84.89,
2015-02-01,la minilla,sevilla,367.3,456.6,57.8,52.67,0.06,0.27,6.04,91.12,90.66,80.67,
2015-02-01,melonares,sevilla,381.9,412.6,185.6,174.36,0.13,1.1,4.63,93.95,93.35,91.45,
2015-02-01,puebla de cazalla,sevilla,290.9,317.3,73.7,34.74,0.15,0.06,-16.92,47.14,47.06,70.09,
2015-02-01,torre del aguila,sevilla,314.8,340.8,64.4,39.52,-0.08,0.4,5.49,61.37,60.75,52.84,
2015-02-01,beninar,almeria,122.0,307.8,61.68,4.57,0.04,0.11,-3.85,7.4,7.23,13.65,
2015-02-01,cuevas de almanzora,almeria,43.4,133.5,161.3,21.63,-0.09,-0.05,-3.91,13.41,13.44,15.83,
2015-02-01,charco redondo,cadiz,445.1,716.9,81.6,44.5,0.11,-0.17,-18.27,54.54,54.74,76.92,
2015-02-01,guadarranque,cadiz,442.6,596.2,87.7,76.24,0.31,0.79,10.61,86.93,86.03,74.83,
2015-02-01,beznar,granada,157.9,262.9,52.9,39.67,0.22,0.26,-2.78,74.99,74.5,80.25,
2015-02-01,rules,granada,176.8,314.1,110.8,79.01,0.55,0.67,8.23,71.31,70.7,63.88,
2015-02-01,conde de guadalhorce,malaga,218.8,283.5,66.5,50.07,0.06,0.5,4.42,75.29,74.54,68.65,
2015-02-01,el limonero,malaga,210.1,310.1,24.7,7.76,0.02,0.05,-1.81,31.42,31.21,38.74,
2015-02-01,casasola,malaga,185.5,299.6,23.45,10.16,0.0,0.06,-1.07,43.32,43.07,47.89,
2015-02-01,guadalteba,malaga,182.0,276.7,153.3,114.7,0.18,0.81,-26.53,74.82,74.29,92.13,
2015-02-01,guadalhorce,malaga,182.0,275.1,125.7,107.11,0.15,0.49,-0.85,85.21,84.82,85.89,
2015-02-01,la concepcion,malaga,369.5,515.3,61.9,47.8,0.14,0.89,15.17,77.22,75.78,52.71,
2015-02-01,la vinnuela,malaga,195.0,381.9,165.4,112.59,0.28,0.03,-22.5,68.07,68.05,81.67,
2015-02-01,andevalo,huelva,305.8,453.2,634.4,627.49,0.07,0.21,68.84,98.91,98.88,88.06,
2015-02-01,chanza,huelva,235.0,330.9,341.4,276.15,0.31,0.0,28.8,80.89,80.89,72.45,
2015-02-01,corumbel bajo,huelva,534.0,413.9,18.0,17.99,0.0,0.03,5.45,99.97,99.78,69.67,
2015-02-01,jarrama,huelva,669.8,516.9,42.6,42.83,0.0,-0.03,5.32,100.54,100.61,88.05,
2015-02-01,los machos,huelva,513.2,388.3,12.0,8.13,0.02,-0.06,2.91,67.72,68.25,43.5,
2015-02-01,piedras,huelva,513.2,380.2,59.5,40.48,-0.16,0.59,3.31,68.03,67.04,62.47,
2015-03-01,arcos,cadiz,455.5,449.5,14.6,12.37,0.06,-0.08,-0.47,84.72,85.27,87.95,
2015-03-01,almodovar,cadiz,645.9,894.5,5.7,4.97,0.0,0.02,0.13,87.21,86.84,84.91,
2015-03-01,barbate,cadiz,437.1,784.3,228.1,169.69,0.0,0.0,-0.22,74.39,74.39,74.49,
2015-03-01,bornos,cadiz,443.5,437.8,200.2,144.51,0.0,0.0,-16.91,72.18,72.18,80.63,
2015-03-01,celemin,cadiz,464.4,758.2,44.8,36.01,0.0,0.0,-0.28,80.38,80.38,81.0,
2015-03-01,guadalcacin,cadiz,493.5,687.4,800.3,611.44,0.0,0.15,-62.62,76.4,76.38,84.23,
2015-03-01,los hurones,cadiz,517.4,641.9,135.3,109.75,0.0,0.08,-6.41,81.12,81.06,85.85,
2015-03-01,zahara,cadiz,394.6,602.4,222.7,206.45,0.0,0.15,0.36,92.7,92.64,92.54,
2015-03-01,arenoso,cordoba,273.6,383.1,167.0,135.18,0.0,0.26,-19.53,80.95,80.79,92.64,
2015-03-01,bembezar,cordoba,343.6,455.8,342.1,297.15,0.06,0.05,-14.05,86.86,86.85,90.97,
2015-03-01,guadalmellato,cordoba,310.1,423.4,146.6,109.3,-0.05,-0.17,-20.9,74.56,74.67,88.81,
2015-03-01,guadanunno,cordoba,396.4,479.0,1.6,1.44,0.0,0.0,-0.01,89.81,90.0,90.63,
2015-03-01,iznajar,cordoba,283.0,415.5,981.1,859.37,0.67,5.47,-22.95,87.59,87.03,89.93,
2015-03-01,la brenna,cordoba,325.6,395.2,823.0,716.23,0.0,0.18,-72.14,87.03,87.0,95.79,
2015-03-01,martin gonzalo,cordoba,313.7,410.3,17.8,15.31,-0.02,-0.04,-2.6,86.04,86.24,100.62,
2015-03-01,puente nuevo,cordoba,374.3,425.6,281.7,246.63,0.0,0.19,-13.69,87.55,87.48,92.41,
2015-03-01,retortillo,cordoba,414.2,486.2,61.2,54.01,0.05,-0.24,-3.05,88.24,88.64,93.24,
2015-03-01,san rafael de navallana,cordoba,330.4,389.9,156.5,146.08,0.1,0.0,-3.69,93.34,93.34,95.7,
2015-03-01,sierra boyera,cordoba,306.8,365.0,40.9,38.23,0.0,0.0,1.64,93.47,93.47,89.46,
2015-03-01,yeguas,cordoba,307.3,370.5,228.7,207.6,0.06,0.87,-18.07,90.77,90.39,98.68,
2015-03-01,canales,granada,296.1,275.4,70.0,43.36,0.07,0.62,-0.61,61.94,61.06,62.81,
2015-03-01,colomera,granada,237.0,366.3,40.2,33.75,0.02,0.14,-1.94,83.95,83.61,88.78,
2015-03-01,cubillas,granada,228.2,258.7,18.7,17.01,0.04,0.09,0.73,90.95,90.48,87.06,
2015-03-01,el portillo,granada,259.2,306.6,32.9,30.26,0.13,0.35,1.43,91.98,90.91,87.63,
2015-03-01,francisco abellan,granada,148.3,208.6,58.2,38.86,0.03,0.2,-3.71,66.78,66.43,73.14,
2015-03-01,los bermejales,granada,203.1,424.0,102.6,82.37,0.05,0.39,-12.05,80.28,79.9,92.03,
2015-03-01,negratin,granada,180.7,246.9,567.1,416.61,0.38,2.63,-25.43,73.46,73.0,77.95,
2015-03-01,quentar,granada,341.3,275.2,13.5,12.27,-0.01,-0.11,0.16,90.86,91.7,89.7,
2015-03-01,san clemente,granada,186.7,253.4,117.9,29.72,0.08,0.46,-7.3,25.21,24.82,31.4,
2015-03-01,aracena,huelva,448.5,573.5,126.8,112.73,0.0,-0.09,-0.7,88.91,88.97,89.46,
2015-03-01,zufre,huelva,386.0,529.9,175.3,159.23,-0.27,-1.26,-0.81,90.83,91.55,91.29,
2015-03-01,aguascebas,jaen,517.2,395.2,6.4,6.39,0.0,-0.01,-0.01,99.86,100.0,100.0,
2015-03-01,dannador,jaen,269.3,380.5,4.1,2.97,0.0,0.02,-1.18,72.35,71.95,101.22,
2015-03-01,giribaile,jaen,278.1,300.2,475.1,354.35,0.39,2.94,-119.48,74.58,73.97,99.73,
2015-03-01,guadalen,jaen,236.3,317.5,168.0,130.42,0.12,0.57,-18.64,77.63,77.29,88.73,
2015-03-01,guadalmena,jaen,289.0,371.1,346.5,307.34,0.1,1.43,-17.45,88.7,88.29,93.73,
2015-03-01,jandula,jaen,266.8,324.2,322.0,235.68,0.07,0.86,-56.33,73.19,72.93,90.69,
2015-03-01,la bolera,jaen,386.4,414.5,53.2,35.97,0.22,1.21,-14.81,67.61,65.34,95.45,
2015-03-01,la fernandina,jaen,255.8,351.2,244.5,177.58,0.01,0.19,-46.47,72.63,72.55,91.64,
2015-03-01,quiebrajano,jaen,410.4,454.4,31.6,23.56,-0.01,-0.01,-5.5,74.56,74.59,91.96,
2015-03-01,rumblar,jaen,210.6,322.3,126.0,94.39,0.04,0.26,-23.1,74.91,74.71,93.25,
2015-03-01,tranco de beas,jaen,484.3,478.4,498.2,417.04,0.72,4.79,-8.57,83.71,82.75,85.43,
2015-03-01,vadomojon,jaen,218.4,309.0,163.2,119.69,0.12,0.83,-17.05,73.34,72.83,83.79,
2015-03-01,viboras,jaen,298.2,341.1,19.1,10.38,0.01,0.12,0.3,54.34,53.72,52.77,
2015-03-01,cala,sevilla,400.1,509.2,58.8,41.57,0.04,0.15,5.1,70.69,70.44,62.02,
2015-03-01,el agrio,sevilla,389.3,475.5,20.3,15.91,0.03,0.11,-0.65,78.39,77.83,81.58,
2015-03-01,el pintado,sevilla,402.6,492.9,212.8,185.66,0.33,0.82,-4.26,87.25,86.86,89.25,
2015-03-01,gergal,sevilla,370.9,408.2,35.0,35.04,-0.03,0.0,-0.21,100.12,100.11,100.71,
2015-03-01,huesna,sevilla,515.7,448.7,134.6,109.13,-0.04,-0.17,-1.97,81.07,81.2,82.54,
2015-03-01,jose toran,sevilla,450.0,492.0,113.2,101.69,0.01,0.06,-3.12,89.84,89.78,92.59,
2015-03-01,la minilla,sevilla,372.7,509.5,57.8,51.74,0.0,0.03,0.57,89.52,89.46,88.53,
2015-03-01,melonares,sevilla,388.6,461.3,185.6,175.33,0.0,0.0,3.71,94.47,94.47,92.47,
2015-03-01,puebla de cazalla,sevilla,308.6,369.9,73.7,34.44,-0.04,-0.15,-21.47,46.73,46.93,75.86,
2015-03-01,torre del aguila,sevilla,324.7,388.7,64.4,40.24,-0.08,-0.08,-2.88,62.49,62.61,66.96,
2015-03-01,beninar,almeria,155.4,356.0,61.68,5.15,0.01,0.1,-3.54,8.35,8.19,14.09,
2015-03-01,cuevas de almanzora,almeria,71.6,164.3,161.3,21.9,0.04,0.08,-2.84,13.58,13.53,15.34,
2015-03-01,charco redondo,cadiz,509.8,826.5,81.6,44.05,-0.08,-0.36,-29.28,53.99,54.42,89.87,
2015-03-01,guadarranque,cadiz,482.3,712.7,87.7,78.09,0.0,0.15,0.14,89.05,88.87,88.88,
2015-03-01,beznar,granada,193.7,305.0,52.9,39.85,-0.01,-0.08,-3.83,75.33,75.48,82.57,
2015-03-01,rules,granada,213.7,356.8,110.8,81.33,0.02,0.35,6.71,73.4,73.09,67.35,
2015-03-01,conde de guadalhorce,malaga,232.9,334.8,66.5,52.85,0.06,0.54,1.95,79.48,78.66,76.54,
2015-03-01,el limonero,malaga,230.4,359.7,24.7,7.89,0.0,0.01,-1.88,31.96,31.9,39.55,
2015-03-01,casasola,malaga,202.5,346.9,23.45,10.33,0.01,0.0,-1.53,44.05,44.05,50.58,
2015-03-01,guadalteba,malaga,197.2,326.8,153.3,117.01,0.05,0.61,-29.15,76.33,75.93,95.34,
2015-03-01,guadalhorce,malaga,197.2,323.3,125.7,109.83,0.0,0.4,-9.41,87.37,87.06,94.86,
2015-03-01,la concepcion,malaga,402.1,598.7,61.9,50.28,0.06,0.47,10.59,81.23,80.47,64.12,
2015-03-01,la vinnuela,malaga,220.9,438.0,165.4,113.13,0.0,-0.1,-24.99,68.4,68.46,83.51,
2015-03-01,andevalo,huelva,312.4,504.4,634.4,627.66,0.0,-0.15,49.93,98.94,98.96,91.07,
2015-03-01,chanza,huelva,242.0,373.7,341.4,273.16,0.64,-1.73,-4.88,80.01,80.52,81.44,
2015-03-01,corumbel bajo,huelva,550.0,467.7,18.0,17.89,0.02,-0.07,2.99,99.38,99.78,82.78,
2015-03-01,jarrama,huelva,676.2,579.6,42.6,42.62,0.0,-0.01,1.2,100.04,100.07,97.23,
2015-03-01,los machos,huelva,513.2,435.0,12.0,8.3,0.0,0.03,2.75,69.13,68.92,46.25,
2015-03-01,piedras,huelva,516.7,425.4,59.5,39.57,-0.27,-0.32,-1.67,66.5,67.04,69.31,
2015-04-01,arcos,cadiz,534.8,496.5,14.6,12.85,0.01,0.17,0.31,87.98,86.85,85.89,
2015-04-01,almodovar,cadiz,774.1,1007.5,5.7,5.13,-0.04,-0.15,0.51,90.07,92.63,81.05,
2015-04-01,barbate,cadiz,569.0,869.2,228.1,195.7,0.24,0.97,-8.05,85.79,85.37,89.32,
2015-04-01,bornos,cadiz,517.1,485.0,200.2,152.17,0.18,0.89,-11.87,76.01,75.56,81.94,
2015-04-01,celemin,cadiz,603.5,836.4,44.8,41.12,0.0,0.24,5.38,91.79,91.25,79.78,
2015-04-01,guadalcacin,cadiz,570.5,760.7,800.3,612.91,0.0,-0.44,-69.01,76.58,76.64,85.21,
2015-04-01,los hurones,cadiz,647.3,720.4,135.3,120.2,0.08,1.61,10.53,88.84,87.65,81.06,
2015-04-01,zahara,cadiz,460.3,686.2,222.7,208.45,0.0,0.22,1.65,93.6,93.5,92.86,
2015-04-01,arenoso,cordoba,303.7,434.3,167.0,136.1,0.0,0.2,-21.3,81.5,81.38,94.25,
2015-04-01,bembezar,cordoba,377.3,515.6,342.1,297.94,0.13,1.01,-13.24,87.09,86.8,90.96,
2015-04-01,guadalmellato,cordoba,344.4,480.8,146.6,108.5,-0.04,0.06,-23.03,74.01,73.97,89.72,
2015-04-01,guadanunno,cordoba,435.1,546.3,1.6,1.43,0.0,0.0,-0.01,89.23,89.38,90.0,
2015-04-01,iznajar,cordoba,304.6,476.5,981.1,865.36,0.25,3.9,-80.47,88.2,87.81,96.41,
2015-04-01,la brenna,cordoba,369.0,445.3,823.0,711.95,0.0,-0.03,-78.74,86.51,86.51,96.07,
2015-04-01,martin gonzalo,cordoba,347.3,467.4,17.8,15.3,0.0,0.0,-2.47,85.94,85.96,99.83,
2015-04-01,puente nuevo,cordoba,418.0,485.3,281.7,247.38,0.0,0.0,-14.49,87.82,87.82,92.96,
2015-04-01,retortillo,cordoba,482.8,544.1,61.2,52.46,-0.16,-0.51,-4.8,85.71,86.55,93.56,
2015-04-01,san rafael de navallana,cordoba,366.6,440.1,156.5,145.88,0.09,-0.1,-3.7,93.22,93.28,95.58,
2015-04-01,sierra boyera,cordoba,339.4,424.3,40.9,38.3,-0.03,-0.03,0.51,93.64,93.72,92.4,
2015-04-01,yeguas,cordoba,350.1,423.4,228.7,200.67,0.05,0.83,-15.73,87.74,87.38,94.62,
2015-04-01,canales,granada,318.5,320.3,70.0,46.26,0.16,0.72,-7.22,66.08,65.06,76.4,
2015-04-01,colomera,granada,262.9,420.8,40.2,34.31,0.0,0.14,-4.57,85.34,85.0,96.72,
2015-04-01,cubillas,granada,254.4,296.5,18.7,18.52,0.03,0.12,0.63,99.03,98.4,95.67,
2015-04-01,el portillo,granada,314.4,358.2,32.9,27.99,0.08,-0.13,-0.62,85.09,85.47,86.96,
2015-04-01,francisco abellan,granada,163.4,241.4,58.2,39.54,0.02,0.12,-3.14,67.93,67.73,73.33,
